idx,y
35027,0.05427968
35035,0.07424095
35052,0.2146402
35056,0.21373297
35067,0.23853609
35074,0.15266237
35088,0.24004512
35111,0.17151813
35129,0.061248586
35134,0.2996132
35136,0.33359218
35147,0.21724945
35149,0.1930119
35151,0.16058134
35156,0.104497224
35176,0.2537562
35182,0.23821051
35203,0.10683847
35205,0.14341713
35214,0.15919454
35217,0.2613619
35228,0.29678318
35303,0.18733637
35306,0.14457615
35313,0.18020204
35318,0.20785256
35329,0.31214967
35347,0.21577227
35352,0.18716232
35358,0.15266462
35363,0.16392975
35367,0.05516237
35397,0.13267934
35407,0.15008128
35408,0.22233793
35410,0.28031567
35439,0.4874263
35441,0.13261063
35454,0.26081118
35460,0.21505378
35462,0.05390617
35468,0.09094857
35470,0.05824702
35480,0.08651591
35482,0.11032429
35510,0.23376061
35513,0.06966268
35515,0.21080701
35516,0.13087064
35517,0.054014515
35518,0.066101335
35520,0.16346401
35524,0.16366735
35531,0.35464418
35532,0.33344984
35546,0.18072326
35553,0.22929761
35568,0.21454825
35583,0.20925432
35584,0.1814403
35585,0.10266772
35601,0.2258075
35609,0.11039072
35611,0.14682615
35619,0.13866787
35627,0.18331818
35629,0.17932735
35644,0.1609149
35646,0.12824465
35652,0.16700041
35658,0.29760027
35662,0.2055285
35663,0.14170037
35671,0.2413974
35673,0.13131899
35677,0.11538457
35682,0.24147268
35684,0.30061588
35708,0.17099346
35713,0.31837547
35718,0.13554747
35720,0.19562529
35721,0.23755606
35731,0.0543757
35742,0.14680253
35744,0.26725867
35749,0.21714987
35775,0.2073905
35785,0.03091675
35786,0.12535562
35789,0.117614634
35793,0.1546169
35797,0.13064729
35800,0.18564664
35807,0.22119863
35808,0.24992156
35809,0.5010983
35814,0.5703012
35827,0.1425106
35829,0.24081136
35842,0.13171037
35843,0.25094697
35852,0.22740042
35858,0.11198672
35868,0.18095553
35869,0.23989193
35887,0.13336942
35905,0.29724503
35910,0.15664
35915,0.27624142
35925,0.14352551
35931,0.27986678
35932,0.19412547
35941,0.105235785
35944,0.29751885
35946,0.26623973
35967,0.113091044
35969,0.16730784
35970,0.10114796
35975,0.1982001
35980,0.10134612
36005,0.16044165
36009,0.4174963
36013,0.25445223
36015,0.16507496
36017,0.18896773
36036,0.19568872
36042,0.21108823
36055,0.2673837
36057,0.12630998
36059,0.35109708
36065,0.15978833
36072,0.18758498
36087,0.084615186
36092,0.25405908
36100,0.24725391
36105,0.12551731
36115,0.10030016
36117,0.12216493
36118,0.08350839
36119,0.21392293
36135,0.1593673
36139,0.17647491
36145,0.32097855
36157,0.22958802
36160,0.1412735
36166,0.14436206
36173,0.25860846
36191,0.09401962
36197,0.24286051
36199,0.18782443
36209,0.10927469
36217,0.19067985
36237,0.20122407
36241,0.09479693
36246,0.16182435
36252,0.18387052
36259,0.24207373
36265,0.17422612
36272,0.2860874
36276,0.21672921
36289,0.044820435
36292,0.16794935
36293,0.22305757
36296,0.08683811
36302,0.22772127
36308,0.28601465
36314,0.10797192
36316,0.13797608
36322,0.30184716
36325,0.14045376
36348,0.09401388
36350,0.22029532
36356,0.111107744
36359,0.2022761
36360,0.15775478
36366,0.16744168
36374,0.2259807
36378,0.4180061
36381,0.2947647
36383,0.33819374
36385,0.12816893
36387,0.12891331
36391,0.08308545
36393,0.043211013
36402,0.21847898
36408,0.23406304
36422,0.34116197
36430,0.25957012
36439,0.12017366
36449,0.099525474
36455,0.16605718
36461,0.24700215
36462,0.21216996
36477,0.04951212
36481,0.14175102
36487,0.17366163
36491,0.28759748
36504,0.16018228
36509,0.18285209
36521,0.16608712
36549,0.22290881
36551,0.13827647
36563,0.0763136
36574,0.16099237
36575,0.21136716
36583,0.20032746
36588,0.23695602
36599,0.18376346
36608,0.071413524
36609,0.29372957
36612,0.3186235
36614,0.15793082
36617,0.22725078
36622,0.19503662
36642,0.2390644
36659,0.2609208
36663,0.26706484
36665,0.18981345
36668,0.1374724
36696,0.16717108
36697,0.013371671
36703,0.26375622
36706,0.19603229
36707,0.05325093
36716,0.17313811
36722,0.23097645
36729,0.22780874
36734,0.22029847
36771,0.24055524
36781,0.28033966
36806,0.2560871
36816,0.2029462
36823,0.40890813
36824,0.30243364
36835,0.16216823
36857,0.2605136
36858,0.2605828
36866,0.23958802
36869,0.14333038
36879,0.047662605
36881,0.14204204
36891,0.31569892
36899,0.17703895
36908,0.1257798
36924,0.18025027
36936,0.26349857
36956,0.2761974
36959,0.03526593
36963,0.09010179
36969,0.17432779
36982,0.18196002
36992,0.1368007
36999,0.29786298
37000,0.11398731
37008,0.17290692
37025,0.42325714
37026,0.2087939
37030,0.21374415
37039,0.13548562
37048,0.1792228
37063,0.13711622
37069,0.1720554
37081,0.13185287
37093,0.19799288
37099,0.09586521
37104,0.13741295
37111,0.19190507
37125,0.17082922
37137,0.124834016
37151,0.06319263
37162,0.23603553
37165,0.26651773
37175,0.037534174
37189,0.2310286
37201,0.17405428
37206,0.07673706
37222,0.15151574
37225,0.2617365
37228,0.2384158
37232,0.21319614
37233,0.2328261
37239,0.14733727
37260,0.13234556
37295,0.22122529
37299,0.14015195
37300,0.14165235
37302,0.2227458
37304,0.14303671
37306,0.26007414
37307,0.34484112
37309,0.33258608
37310,0.17845999
37311,0.17462504
37314,0.2761706
37329,0.15754756
37330,0.10728072
37353,0.5574113
37364,0.23583499
37376,0.15550867
37378,0.04228158
37381,0.025292091
37407,0.10447293
37411,0.054753415
37417,0.2644465
37419,0.12842089
37432,0.7347926
37439,0.076365076
37443,0.1914976
37446,0.094702184
37447,0.17017299
37453,0.16897647
37458,0.42003217
37462,0.24354106
37466,0.36233252
37469,0.27052063
37478,0.036924478
37480,0.06691067
37482,0.22830935
37500,0.45344454
37502,0.14968987
37505,0.33097002
37506,0.12835248
37513,0.071901
37518,0.1511741
37522,0.045211527
37524,0.19274677
37526,0.15351503
37539,0.16505851
37540,0.15690877
37551,0.14332455
37559,0.08591238
37560,0.28924447
37563,0.060889017
37578,0.23485339
37594,0.26070866
37603,0.1804755
37606,0.18696022
37616,0.1366848
37627,0.18896098
37644,0.24084198
37653,0.1849482
37658,0.062494397
37668,0.15487541
37669,0.1320397
37679,0.067272566
37680,0.19438188
37681,0.10481915
37687,0.16319889
37690,0.17026944
37693,0.17783517
37703,0.03843266
37706,0.3230783
37709,0.36253673
37710,0.15251383
37712,0.23299474
37714,0.20850945
37716,0.16044135
37719,0.097747184
37720,0.16714709
37733,0.19326831
37734,0.17802742
37742,0.16019826
37753,0.21913731
37760,0.18709543
37766,0.16303532
37777,0.17890397
37779,0.14849538
37819,0.18182017
37835,0.1803165
37857,0.08877791
37866,0.23313014
37876,0.2747872
37878,0.08774944
37880,0.1312579
37892,0.19129843
37896,0.23307669
37927,0.29045355
37947,0.06340755
37951,0.14460637
37960,0.073707625
37971,0.14413859
37972,0.23817174
37980,0.25853294
37981,0.36017808
38010,0.27327022
38011,0.2197943
38017,0.17028148
38022,0.21460001
38025,0.11316735
38037,0.2707352
38045,0.08442101
38049,0.167636
38055,0.17918462
38070,0.19128476
38074,0.32674348
38083,0.19429648
38085,0.10521475
38087,0.25913668
38110,0.095959134
38117,0.0950541
38123,0.085638404
38125,0.13315976
38127,0.081645854
38129,0.12962744
38135,0.057764124
38141,0.23671189
38162,0.1219846
38171,0.3398916
38173,0.16248658
38182,0.19638488
38184,0.1176545
38189,0.1718567
38208,0.14281893
38235,0.1189911
38245,0.14902583
38260,0.2440849
38264,0.13235061
38269,0.20748729
38276,0.06688665
38277,0.08870058
38303,0.22829561
38326,0.11457439
38330,0.13040079
38336,0.34526938
38339,0.19403
38341,0.21063279
38350,0.2626454
38355,0.17422456
38360,0.15222879
38364,0.17058392
38393,0.13669446
38394,0.21792386
38395,0.07774576
38414,0.07181434
38418,0.28946483
38437,0.03514868
38439,0.13558549
38442,0.16692133
38448,0.25125986
38450,0.24178849
38472,0.04972797
38473,0.093530014
38474,0.1823792
38484,0.18557107
38487,0.15213233
38493,0.08164884
38496,0.1764791
38502,0.31999317
38506,0.17704493
38513,0.21510549
38523,0.17707048
38529,0.17294954
38533,0.084772415
38549,0.12931591
38556,0.030580793
38575,0.22500515
38578,0.1880611
38579,0.07838809
38587,0.17480296
38591,0.074952535
38610,0.0817046
38636,0.09025576
38639,0.22859856
38649,0.024093978
38663,0.25936452
38665,0.21834628
38672,0.44820106
38674,0.2525137
38676,0.3230233
38682,0.05150117
38685,0.18177427
38689,0.17374541
38699,0.24714635
38704,0.13486442
38721,0.15875125
38731,0.25426373
38732,0.12613142
38739,0.07115092
38741,0.11276114
38750,0.117934
38760,0.19300893
38766,0.16924964
38773,0.13918036
38787,0.09234399
38802,0.085810766
38807,0.16982429
38827,0.32520264
38831,0.07653308
38837,0.13385308
38839,0.21619152
38841,0.11592018
38865,0.27558932
38870,0.08601034
38882,0.15734178
38886,0.27901977
38896,0.14847118
38899,0.1985918
38915,0.13825828
38924,0.1264777
38927,0.17203327
38945,0.1715835
38973,0.18508965
38983,0.16591759
39007,0.20874846
39020,0.24634469
39023,0.14597273
39025,0.22010171
39036,0.30978298
39038,0.37743685
39050,0.31116745
39051,0.23476884
39073,0.22521596
39074,0.12962325
39077,0.12015444
39079,0.17603016
39103,0.13256688
39116,0.08633032
39117,0.19781439
39118,0.26209033
39123,0.18608512
39124,0.040515788
39126,0.07174141
39130,0.15381669
39131,0.097666785
39136,0.23524155
39140,0.12956055
39150,0.11485194
39161,0.06577133
39165,0.15807727
39180,0.29262936
39191,0.07204758
39201,0.27738768
39209,0.33771497
39211,0.11263222
39216,0.09498692
39238,0.1602527
39239,0.21401764
39243,0.23814675
39249,0.1921373
39257,0.07282354
39259,0.14310089
39265,0.15711175
39276,0.040582083
39277,0.5394085
39283,0.23189947
39288,0.13021599
39295,0.17882608
39301,0.30293375
39317,0.1539291
39345,0.3566069
39353,0.10430417
39358,0.24180722
39359,0.16849844
39361,0.13751723
39379,0.1990891
39381,0.124120094
39397,0.33709893
39459,0.08129712
39460,0.1812155
39462,0.13910905
39466,0.2790417
39469,0.4078258
39475,0.2210019
39486,0.16119109
39504,0.11744798
39536,0.14391263
39539,0.1879002
39548,0.15957475
39549,0.23180081
39581,0.1540346
39600,0.17690338
39618,0.20872182
39639,0.14200383
39647,0.25672278
39650,0.1942159
39651,0.1265929
39668,0.12022908
39675,0.2998193
39682,0.19579767
39692,0.11168974
39695,0.27039313
39699,0.14874555
39702,0.0702512
39811,0.021937693
39819,0.18752825
39822,0.23313095
39836,0.14105147
39844,0.13342346
39855,0.09497448
39862,0.11257204
39889,0.29453248
39893,0.044581223
39896,0.19025004
39901,0.17682257
39908,0.4402058
39911,0.10268446
39932,0.35420203
39997,0.13021459
40013,0.20114782
40018,0.107874304
40041,0.21520026
40044,0.21273
40046,0.29907942
40067,0.16801843
40077,0.07679791
40081,0.15377304
40101,0.27183986
40125,0.092138045
40131,0.12301348
40138,0.3297875
40149,0.21082602
40151,0.21805243
40154,0.18847355
40167,0.24110678
40174,0.04275747
40180,0.13242614
40208,0.14196856
40219,0.13607971
40229,0.15298747
40237,0.14621462
40240,0.10946322
40241,0.31905034
40257,0.08294159
40262,0.25245392
40265,0.17963989
40270,0.16249514
40275,0.22259986
40281,0.25654015
40286,0.30262497
40297,0.20237787
40304,0.12135479
40330,0.13255253
40339,0.16084763
40341,0.23701766
40381,0.15747844
40386,0.060998563
40400,0.24690793
40412,0.1223594
40414,0.25747693
40440,0.12550984
40445,0.21090078
40454,0.18101597
40465,0.25139865
40474,0.2207686
40477,0.17776191
40490,0.17554887
40524,0.050919432
40530,0.18384068
40541,0.18140331
40542,0.15050122
40543,0.33949226
40555,0.23561756
40563,0.14110342
40570,0.22844967
40605,0.18979312
40615,0.08154632
40624,0.12406141
40633,0.08969251
40638,0.21122512
40658,0.16307275
40757,0.18699344
40760,0.19623639
40765,0.23973255
40766,0.15776217
40803,0.13738911
40822,0.07394416
40828,0.15516159
40832,0.20469062
40849,0.19756375
40865,0.21509361
40866,0.18646747
40875,0.39190054
40888,0.107628055
40890,0.14311324
40897,0.25487962
40916,0.3419024
40979,0.30486658
40992,0.17895406
41036,0.2032978
41047,0.1891471
41065,0.18590844
41066,0.18683164
41081,0.13399868
41105,0.19812183
41126,0.21056356
41127,0.4208332
41132,0.18826568
41149,0.072238386
41190,0.20812508
41192,0.14695494
41195,0.116216585
41208,0.075465955
41211,0.24310037
41220,0.18068638
41223,0.2174304
41233,0.10586658
41239,0.3554276
41245,0.03638794
41246,0.37087
41261,0.1466239
41263,0.078845866
41285,0.20362265
41294,0.171254
41311,0.1837172
41314,0.12898916
41316,0.13531211
41317,0.2727284
41332,0.22009903
41342,0.20353775
41343,0.25500447
41353,0.099098526
41379,0.34081978
41400,0.08931086
41420,0.31066272
41425,0.22222543
41426,0.13222227
41430,0.08667158
41434,0.15269665
41450,0.26288158
41471,0.0757008
41478,0.0687479
41496,0.18135348
41515,0.19738582
41543,0.3036834
41549,0.114880055
41555,0.13975647
41564,0.06190576
41576,0.25914508
41613,0.23827173
41616,0.20888954
41621,0.13580027
41639,0.13501343
41662,0.07108304
41689,0.20968458
41696,0.23636752
41704,0.16731791
41714,0.150834
41723,0.058399584
41728,0.094260104
41743,0.1429522
41744,0.15240422
41767,0.31075528
41770,0.08723212
41773,0.24294655
41782,0.04162011
41799,0.28772217
41803,0.23374654
41805,0.21873952
41815,0.06405754
41818,0.20915958
41820,0.27142638
41828,0.066271864
41829,0.26046038
41832,0.25020537
41854,0.18678713
41899,0.15256748
41906,0.08435621
41907,0.14119224
41924,0.16027151
41941,0.17738207
41953,0.11597845
41960,0.11129902
41965,0.09145062
41972,0.19249415
41975,0.2830497
41997,0.22262508
41998,0.16132137
42021,0.13677529
42022,0.14940746
42032,0.27181196
42035,0.213307
42045,0.0937523
42097,0.16570218
42101,0.4214245
42129,0.022802845
42179,0.25648963
42186,0.2473282
42191,0.10509738
42199,0.27160436
42215,0.20397168
42240,0.2511264
42266,0.2279145
42279,0.1062105
42290,0.03043822
42295,0.15368313
42308,0.16663241
42310,0.18723062
42323,0.38084853
42324,0.1296366
42350,0.13808317
42385,0.14691688
42387,0.08378551
42415,0.30609423
42422,0.40065643
42425,0.15639412
42431,0.22565016
42441,0.048128296
42443,0.09119422
42461,0.25518557
42465,0.252893
42472,0.15739252
42474,0.08325392
42498,0.21651253
42523,0.21695368
42526,0.21704584
42532,0.3169575
42534,0.18973154
42535,0.16516484
42537,0.022482876
42546,0.18029103
42569,0.12479574
42616,0.13904336
42623,0.12543602
42659,0.17026225
42686,0.2630157
42699,0.35953313
42706,0.29732978
42735,0.292144
42736,0.11815979
42752,0.26693654
42754,0.23651788
42756,0.38331634
42762,0.17115442
42776,0.1223624
42783,0.07606217
42786,0.16295548
42787,0.1929993
42788,0.19803716
42794,0.18415041
42803,0.15473758
42821,0.1471791
42828,0.1676887
42847,0.14112157
42865,0.1526809
42883,0.20016542
42900,0.16812062
42906,0.085821204
42926,0.1211806
42940,0.23613843
42963,0.0972504
42979,0.069132194
42989,0.18199676
42996,0.14556515
42998,0.31123012
43003,0.3866263
43018,0.18701355
43034,0.10584668
43062,0.16508451
43071,0.34452933
43112,0.18067172
43120,0.3492535
43126,0.2495521
43136,0.14567645
43165,0.143346
43178,0.3447694
43194,0.22026205
43224,0.19301645
43232,0.19420804
43247,0.16708222
43250,0.06392764
43265,0.058407594
43300,0.29300085
43302,0.14813197
43303,0.31920126
43310,0.09426247
43312,0.12986037
43314,0.079875216
43359,0.048412897
43372,0.2280064
43384,0.0837639
43406,0.14587164
43409,0.12463599
43420,0.05903521
43424,0.19810455
43438,0.20935357
43474,0.074113734
43476,0.20524344
43483,0.20011981
43488,0.21172239
43490,0.22836617
43494,0.08558472
43512,0.25520736
43521,0.13600309
43544,0.13137819
43552,0.2994123
43560,0.16718808
43564,0.35501346
43568,0.06567779
43570,0.20165989
43573,0.049416106
43574,0.17958093
43579,0.22068018
43593,0.05481942
43610,0.12694675
43614,0.15763083
43617,0.3965491
43633,0.122050315
43644,0.09326049
43648,0.35059536
43663,0.16864552
43668,0.11216958
43697,0.31664371
43706,0.22930393
43708,0.26005495
43754,0.21132176
43764,0.13146512
43765,0.24612184
43773,0.17221496
43789,0.18423802
43790,0.06678693
43808,0.21433234
43817,0.080417745
43830,0.26593727
43836,0.19434604
43838,0.15640704
43862,0.25425667
43874,0.20595397
43901,0.062093683
43905,0.22404271
43912,0.2516585
43917,0.258555
43932,0.20493487
43948,0.28746104
43959,0.08005001
43964,0.3379416
44007,0.2366654
44020,0.18653502
44024,0.19377226
44025,0.18313919
44032,0.16138832
44040,0.21708587
44044,0.2647649
44048,0.14344731
44051,0.1882382
44077,0.23150593
44082,0.13364226
44096,0.018918784
44113,0.056869987
44114,0.18989885
44122,0.15222576
44139,0.1433716
44144,0.31346926
44146,0.17596756
44158,0.19644189
44173,0.23651852
44178,0.26027817
44179,0.22255665
44180,0.13076715
44185,0.14766976
44188,0.2977077
44189,0.14678162
44213,0.047200862
44236,0.1823777
44254,0.1852937
44255,0.13666645
44256,0.2784604
44258,0.2495943
44265,0.15440977
44277,0.16822332
44286,0.2855881
44299,0.108429395
44310,0.024855396
44325,0.26023474
44328,0.0693123
44344,0.1043238
44345,0.13570295
44350,0.1393465
44370,0.30262908
44374,0.119900346
44377,0.34024823
44380,0.25651073
44383,0.22519086
44390,0.1372498
44395,0.1444818
44398,0.23546536
44401,0.051956695
44403,0.057868753
44404,0.0901456
44409,0.21452153
44419,0.09230619
44423,0.34505036
44432,0.16554412
44438,0.16720986
44449,0.08103656
44472,0.26329535
44495,0.1632643
44498,0.18090872
44500,0.10265804
44502,0.16076604
44506,0.2219262
44536,0.083066665
44559,0.19940789
44563,0.09738097
44569,0.14592864
44579,0.21726008
44586,0.1197008
44595,0.150183
44635,0.26848742
44638,0.124610774
44640,0.29274485
44643,0.2040064
44674,0.20190941
44677,0.18532322
44698,0.1915624
44711,0.21435124
44714,0.2739235
44716,0.20450775
44794,0.13898174
44808,0.06469139
44814,0.11460238
44821,0.019124828
44832,0.17028815
44833,0.19043353
44864,0.37036052
44865,0.13002342
44869,0.25192216
44871,0.19496861
44886,0.25875857
44887,0.19145928
44889,0.115122646
44900,0.18928869
44902,0.049832307
44913,0.12808028
44917,0.106280975
44926,0.18991926
44932,0.114499435
44971,0.19098443
44973,0.1782091
44974,0.23836902
44990,0.33852392
44997,0.09497604
45040,0.119337894
45049,0.16288245
45065,0.11424114
45088,0.17511499
45114,0.12615517
45115,0.25577962
45125,0.23664598
45129,0.17439146
45142,0.13511431
45161,0.253349
45164,0.3036261
45166,0.13123704
45168,0.26834247
45172,0.36454558
45185,0.086224
45191,0.17865963
45209,0.28768945
45256,0.40041915
45275,0.36543489
45286,0.08085233
45288,0.06615523
45291,0.17175706
45308,0.13644855
45314,0.17286432
45318,0.08202297
45326,0.24928607
45348,0.10864827
45350,0.16407326
45352,0.3207386
45354,0.1903566
45357,0.239005
45370,0.1563368
45373,0.16104579
45393,0.35430202
45415,0.06253842
45431,0.2562385
45439,0.17112337
45456,0.16161366
45478,0.13678247
45480,0.3638048
45482,0.17263694
45501,0.11696531
45519,0.14225191
45544,0.18047501
45569,0.1691259
45587,0.17512509
45614,0.21562514
45619,0.11647956
45637,0.057186436
45647,0.12996483
45652,0.18660074
45692,0.27853778
45710,0.17485237
45727,0.17775379
45735,0.11068269
45736,0.23026395
45740,0.21912804
45759,0.20018473
45766,0.16078171
45778,0.20426042
45782,0.24217959
45794,0.11524532
45795,0.12641391
45802,0.30843043
45807,0.16033158
45821,0.23853679
45827,0.13315396
45845,0.21431592
45850,0.28718248
45881,0.12040888
45882,0.12365668
45893,0.21767627
45896,0.18422678
45915,0.13088761
45918,0.19064856
45919,0.0789779
45923,0.123854294
45928,0.32884642
45933,0.11255389
45941,0.2884186
45961,0.17409608
45981,0.13488032
45984,0.37338495
45993,0.12415115
46002,0.28719693
46011,0.47822854
46022,0.28293535
46037,0.28185552
46047,0.165584
46065,0.04271233
46073,0.044084903
46076,0.30195698
46089,0.17077905
46104,0.2322392
46113,0.16694765
46134,0.17204712
46138,0.22909626
46146,0.0355385
46161,0.08980735
46181,0.18648985
46188,0.15772389
46200,0.13824672
46211,0.12175537
46222,0.04735614
46229,0.20007901
46236,0.27758756
46238,0.15561341
46239,0.16704307
46247,0.15185806
46249,0.22505355
46251,0.13135071
46266,0.06758916
46270,0.15583803
46271,0.18680611
46289,0.18337618
46298,0.14668529
46309,0.18846181
46312,0.2567628
46318,0.23116574
46323,0.2960689
46332,0.2501199
46340,0.070625074
46375,0.22329582
46386,0.17416458
46389,0.14508425
46398,0.13451514
46403,0.20131701
46408,0.22611871
46446,0.26290566
46447,0.10581011
46449,0.110020936
46465,0.16615054
46513,0.25907695
46520,0.058136884
46539,0.042458843
46543,0.06615133
46547,0.04693961
46570,0.19893141
46575,0.13328102
46578,0.23574239
46606,0.27315038
46621,0.1727562
46627,0.105806954
46639,0.12433273
46669,0.03080832
46685,0.06960498
46690,0.14958893
46694,0.26180732
46695,0.13566491
46697,0.13592887
46704,0.26408377
46710,0.23211919
46731,0.17507114
46754,0.06894084
46758,0.20223348
46763,0.22521576
46772,0.1122148
46800,0.2669888
46828,0.1699276
46841,0.16042678
46851,0.22134362
46910,0.25175688
46911,0.13595355
46936,0.29430327
46956,0.10686826
46964,0.26677147
46965,0.24313627
47036,0.23820743
47038,0.06651755
47065,0.23773341
47115,0.16084386
47120,0.25603378
47122,0.0685418
47133,0.26530683
47152,0.117939815
47158,0.16449894
47172,0.16830625
47211,0.19566329
47220,0.14634502
47222,0.049240515
47249,0.060039353
47272,0.20134653
47275,0.065888755
47277,0.19008753
47289,0.24714097
47302,0.10151271
47306,0.25854093
47309,0.18185735
47331,0.046289437
47337,0.054525327
47340,0.03825996
47356,0.13501692
47357,0.31090617
47370,0.17026591
47377,0.07212106
47386,0.12048139
47387,0.16646935
47395,0.1744106
47399,0.17178567
47422,0.17927007
47424,0.278615
47427,0.28357327
47437,0.15048884
47442,0.19064626
47449,0.19224572
47457,0.03604667
47470,0.14177142
47471,0.10500037
47491,0.15697297
47492,0.17166331
47499,0.1608327
47505,0.18702562
47525,0.11729526
47535,0.27444378
47543,0.2518503
47545,0.1511709
47553,0.1509409
47575,0.09275728
47584,0.118211195
47597,0.24917229
47623,0.17391405
47630,0.22821626
47640,0.18111968
47649,0.2228477
47680,0.26492462
47681,0.1891665
47694,0.115065545
47697,0.113593854
47717,0.13300122
47734,0.04741463
47750,0.2116666
47763,0.21241559
47774,0.095949
47793,0.16174346
47796,0.24153525
47804,0.096502215
47811,0.07678648
47818,0.49127913
47837,0.105237044
47853,0.1894985
47864,0.21748853
47891,0.032650534
47898,0.06810945
47914,0.11660266
47916,0.14076099
47929,0.11744711
47940,0.040493403
47941,0.12742895
47945,0.10091115
47954,0.17438188
47977,0.22196122
47997,0.19257773
48005,0.10032157
48022,0.2472126
48025,0.22406241
48028,0.23176128
48052,0.26620784
48053,0.18948682
48067,0.24074635
48174,0.05004797
48181,0.14714563
48200,0.07233614
48212,0.18191455
48236,0.10155962
48245,0.1816349
48305,0.16163208
48315,0.14390254
48326,0.14450358
48352,0.095184535
48373,0.17417768
48377,0.28596142
48405,0.20741796
48408,0.11546734
48433,0.2022018
48440,0.07551457
48443,0.4540227
48457,0.13970476
48461,0.14655095
48466,0.10158571
48473,0.21456361
48500,0.16378354
48549,0.10606277
48593,0.17940636
48595,0.18076597
48603,0.21599315
48608,0.13742773
48612,0.14481823
48616,0.123009846
48619,0.24331947
48630,0.18307798
48644,0.27182096
48689,0.21195848
48717,0.150002
48747,0.27971017
48752,0.36166897
48757,0.11367819
48761,0.27828532
48793,0.29288602
48804,0.19401744
48806,0.06586799
48814,0.15185587
48857,0.12973389
48860,0.23889454
48861,0.21618709
48866,0.20088083
48909,0.124234065
48972,0.123760715
48974,0.19708695
49042,0.07142013
49086,0.14343348
49097,0.2149839
49098,0.06100011
49137,0.29476464
49147,0.10719039
49168,0.2159496
49186,0.2166104
49202,0.07020952
49203,0.18702388
49207,0.08487661
49233,0.11255739
49237,0.15453015
49239,0.13846482
49245,0.11706846
49263,0.076510385
49303,0.11697505
49310,0.22302046
49314,0.12474495
49318,0.19320248
49345,0.18000327
49350,0.21939585
49363,0.06351465
49381,0.1902877
49390,0.20186663
49425,0.29426646
49447,0.22927682
49459,0.27032667
49464,0.2473943
49468,0.086015746
49485,0.16449407
49494,0.20353322
49497,0.17930076
49503,0.3054964
49535,0.17323026
49536,0.057263307
49538,0.19549765
49541,0.072489955
49546,0.23038751
49556,0.16969948
49560,0.31768748
49563,0.05068196
49569,0.20152421
49570,0.1521026
49585,0.17653297
49606,0.2136855
49610,0.2010897
49636,0.21782404
49645,0.052419484
49649,0.31472838
49650,0.16042703
49673,0.072176054
49678,0.1822363
49707,0.15054834
49714,0.07816965
49720,0.14959686
49722,0.11703803
49749,0.061102454
49774,0.15020542
49780,0.064663194
49787,0.5684236
49801,0.24283557
49806,0.060875453
49811,0.22316787
49837,0.070596255
49838,0.19700392
49839,0.17856629
49840,0.2502335
49861,0.11794527
49950,0.18316306
49957,0.26991165
49960,0.31302506
49974,0.1717388
50016,0.17690158
50022,0.32961467
50034,0.1132512
50041,0.25461602
50049,0.04582606
50050,0.1740697
50084,0.28153726
50092,0.11595251
50121,0.12910491
50153,0.078056686
50174,0.15642442
50180,0.20084608
50183,0.12059889
50195,0.16897188
50201,0.3308204
50209,0.1357813
50219,0.11611151
50227,0.11075654
50229,0.11819897
50233,0.41466936
50244,0.08965951
50252,0.16622342
50258,0.2113637
50262,0.19934288
50294,0.18046872
50295,0.110568866
50322,0.18276009
50323,0.2115594
50326,0.15333666
50327,0.19226372
50375,0.2505636
50381,0.14302768
50407,0.12451288
50415,0.22550249
50419,0.121520154
50429,0.2561609
50462,0.038909342
50467,0.24128625
50470,0.23999102
50476,0.13467135
50509,0.06935649
50522,0.13481124
50572,0.09466927
50574,0.31785688
50585,0.08798397
50587,0.23665123
50607,0.22016974
50609,0.14606401
50633,0.264526
50671,0.2964725
50676,0.16593629
50704,0.16453595
50707,0.2937284
50731,0.120079555
50732,0.38642037
50733,0.20030847
50745,0.10698838
50750,0.12344841
50770,0.18016179
50781,0.19356
50793,0.11034634
50807,0.18773352
50811,0.38707837
50835,0.15280056
50856,0.27655652
50865,0.14899702
50916,0.2372876
50923,0.24792142
50929,0.11463413
50937,0.12698314
50944,0.17277932
50973,0.08166771
50979,0.19896919
51004,0.19377106
51017,0.07245039
51046,0.255253
51079,0.28661218
51080,0.15849626
51105,0.25479236
51111,0.18791085
51117,0.14697735
51160,0.4097487
51174,0.17208879
51189,0.35687858
51239,0.15932448
51251,0.0677864
51272,0.10497724
51297,0.21772568
51332,0.15881158
51357,0.21099444
51383,0.15013133
51396,0.19486262
51403,0.3014857
51477,0.284761
51572,0.116767906
51585,0.37208864
51607,0.25331986
51637,0.1648434
51656,0.23455419
51658,0.2125976
51673,0.17649575
51770,0.17180474
51782,0.063696936
51801,0.2514583
51858,0.09504286
51861,0.16843148
51904,0.20378411
51906,0.2593664
51943,0.20384426
51965,0.1469328
52059,0.26901564
52066,0.11589833
52104,0.15716138
52109,0.1711499
52112,0.25549784
52117,0.10784213
52152,0.14260672
52181,0.09867622
52195,0.13610412
52242,0.11062165
52243,0.14531447
52275,0.12529151
52285,0.14747535
52287,0.1558981
52303,0.22007905
52327,0.17931245
52330,0.14423169
52338,0.18542966
52347,0.15534969
52375,0.09870311
52410,0.12655091
52413,0.30590388
52420,0.28464255
52464,0.18711059
52468,0.3245412
52514,0.09087225
52550,0.22036324
52564,0.053309858
52616,0.05439565
52656,0.08429487
52673,0.114307776
52707,0.24080464
52716,0.2523807
52787,0.03818886
